0	0.178020902827
1	0.313194390207
2	0.556044549812
3	0.885958919862
4	0.992542944358
5	0.997980777286
6	0.998576172728
7	0.998981062627
8	0.999265863667
9	0.999468417816
10	0.999613600615
11	0.999718279414
12	0.999794103178
13	0.999849226263
14	0.999889416791
15	0.99991878861
16	0.999940294871
17	0.999956066524
18	0.999967647633
19	0.999976160774
20	0.999982424325
21	0.999987036239
22	0.999990434221
23	0.999992939168
24	0.999994786646
25	0.999996149767
26	0.999997155862
27	0.999997898663
28	0.999998447216
29	0.999998852407
30	0.999999151762
31	0.999999372962
32	0.999999536435
33	0.999999657262
34	0.999999746578
35	0.999999812607
36	0.999999861424
37	0.99999989752
38	0.99999992421
39	0.999999943947
40	0.999999958543
41	0.999999969337
