0	0.0287399813892
1	0.0299650862201
2	0.0302355066011
3	0.0303468953889
4	0.0304073047116
5	0.0304571924093
6	0.0305225738529
7	0.0306314595942
8	0.0308235398629
9	0.0311596011517
10	0.0317311638049
11	0.0326567332037
12	0.0340284377762
13	0.0357979214265
14	0.0376910772836
15	0.0393183182057
16	0.0404351537014
17	0.0410501567764
18	0.0413077262224
19	0.0413518137175
