0.389928304279	0.578244106161	0.0292872703422
0.378735002251	0.58243303563	0.0298217446205
0.367509852017	0.584926069724	0.029856199131
0.353951279112	0.588547503052	0.0299802381877
0.33792236241	0.593285205054	0.03029633958
0.319505295998	0.599076550443	0.0309131933988
0.299172806759	0.605865900128	0.0319375011404
0.277900121371	0.613516834295	0.0334079742737
0.25699950065	0.621841144988	0.0352592702183
0.23779489698	0.630578285034	0.0373238955314
0.221207836546	0.639243350222	0.0393646806849
0.207526273907	0.64726961627	0.0411707013638
0.196519915081	0.654269561671	0.042629575885
0.187708304804	0.660118755512	0.043728426954
0.180580960935	0.664886106317	0.0445134383636
0.17470472074	0.668730955585	0.0450509945083
0.169748436711	0.671830189086	0.0454055650653
0.165470167335	0.674340416901	0.0456307981545
0.161694838114	0.676383881013	0.0457677791342
0.158293862842	0.678047324366	0.0458464111634
0.155169496727	0.679386593917	0.0458877670663
0.152243465146	0.68043283293	0.0459064225864
0.149448702372	0.681198230566	0.0459123982553
0.146723190585	0.681680542807	0.045912632017
