0	0.0279163825594
1	0.0287881994713
2	0.029065095252
3	0.0290485153559
4	0.0286382174817
5	0.0274528749177
6	0.0249988091577
7	0.0216940085302
8	0.0192212007967
9	0.0179341762291
10	0.0172294049037
11	0.0167788614237
12	0.0164721865437
13	0.0162687018428
14	0.0161420863577
15	0.0160699101718
16	0.0160339833091
17	0.0160208353108
18	0.0160211902713
19	0.0160290437216
20	0.0160407446992
21	0.0160542186163
22	0.0160683635263
23	0.0160826272791
24	0.0160967514054
25	0.0161106399433
26	0.0161243006633
27	0.0161378174814
28	0.0161513317233
29	0.0161650239912
30	0.0161790952363
31	0.0161937478165
32	0.0162091675245
33	0.016225507245
34	0.0162428725761
35	0.0162613097013
36	0.0162807966716
37	0.0163012424289
38	0.0163225043894
39	0.0163444395668
40	0.016366984775
41	0.0163902065367
42	0.0164142449574
43	0.0164391843138
44	0.0164649752538
45	0.0164914541618
46	0.0165184027159
47	0.0165455938819
48	0.016572813395
49	0.0165998659351
50	0.0166265754391
51	0.0166527844609
52	0.016678354211
53	0.0167031653373
54	0.0167271189753
55	0.0167501375381
56	0.0167721648669
57	0.0167931655634
58	0.0168131235149
59	0.0168320397621
60	0.0168499299302
61	0.0168668214635
62	0.0168827508774
63	0.0168977611938
64	0.0169118996692
65	0.0169252158726
66	0.0169377601272
67	0.0169495823
68	0.0169607309022
69	0.0169712524574
70	0.0169811910887
71	0.016990588279
72	0.0169994827647
73	0.0170079105285
74	0.0170159048611
75	0.0170234964706
76	0.0170307136228
77	0.0170375822971
78	0.0170441263503
79	0.0170503676803
80	0.0170563263868
81	0.0170620209229
82	0.017067468239
83	0.0170726839162
84	0.0170776822893
85	0.0170824765593
86	0.0170870788965
87	0.0170915005335
88	0.0170957518503
89	0.0170998424504
90	0.0171037812299
91	0.0171075764404
92	0.0171112357448
93	0.017114766268
94	0.0171181746434
95	0.0171214670535
96	0.0171246492681
97	0.0171277266772
98	0.0171307043227
99	0.017133586925
100	0.0171363789091
101	0.0171390844272
102	0.017141707379
103	0.0171442514313
104	0.0171467200349
105	0.0171491164403
106	0.0171514437125
107	0.0171537047434
108	0.0171559022647
109	0.0171580388583
110	0.0171601169669
111	0.0171621389031
112	0.017164106858
113	0.0171660229093
114	0.0171678890283
115	0.0171697070869
116	0.0171714788638
117	0.0171732060501
118	0.017174890255
119	0.0171765330103
120	0.0171781357753
121	0.017179699941
122	0.0171812268341
123	0.0171827177207
124	0.0171841738096
125	0.0171855962557
126	0.0171869861629
127	0.0171883445871
128	0.0171896725384
129	0.0171909709839
130	0.0171922408498
131	0.0171934830239
132	0.017194698357
133	0.0171958876653
134	0.0171970517319
135	0.0171981913087
136	0.0171993071177
137	0.0172003998526
138	0.0172014701802
139	0.0172025187417
140	0.0172035461539
141	0.0172045530104
142	0.0172055398825
143	0.0172065073206
144	0.0172074558547
145	0.017208385996
146	0.0172092982369
147	0.0172101930525
148	0.0172110709013
149	0.0172119322254
150	0.017212777452
151	0.0172136069933
152	0.0172144212479
153	0.0172152206005
154	0.0172160054233
155	0.0172167760761
156	0.0172175329068
157	0.017218276252
158	0.0172190064376
159	0.017219723779
160	0.0172204285814
161	0.0172211211406
162	0.0172218017432
163	0.0172224706668
164	0.0172231281806
165	0.0172237745456
166	0.0172244100148
167	0.0172250348336
168	0.0172256492404
169	0.0172262534662
170	0.0172268477356
171	0.0172274322663
172	0.01722800727
173	0.0172285729524
174	0.017229129513
175	0.0172296771461
176	0.0172302160403
177	0.017230746379
178	0.0172312683408
179	0.017231782099
180	0.0172322878225
181	0.0172327856757
182	0.0172332758183
183	0.0172337584059
184	0.0172342335902
185	0.0172347015186
186	0.0172351623349
187	0.017235616179
188	0.0172360631874
189	0.0172365034931
190	0.0172369372255
191	0.017237364511
